District;species;speciesKey;aantal km² in VL;aantal km² in district;aandeel km² in district;% in district;aandeel km² hokken van district;% van district
aBS - District 5 (Kanalen-Oost);Parthenocissus inserta;3039203;423;9;0,0212765957446809;2,1;0,0241286863270777;2,41
aBS - District 5 (Kanalen-Oost);Parthenocissus quinquefolia;3039194;156;1;0,00641025641025641;0,6;0,00268096514745308;0,27
aBS - District 5 (Kanalen-Oost);Parthenocissus tricuspidata;3039209;304;9;0,0296052631578947;3;0,0241286863270777;2,41
aBS - District 5 (Kanalen-Oost);Pistia stratiotes;2870583;43;0;0;0;0;0
aBS - District 5 (Kanalen-Oost);Prunus laurocerasus;3021496;2255;33;0,0146341463414634;1,5;0,0884718498659517;8,85
aBS - District 5 (Kanalen-Oost);Prunus serotina;3021850;6032;110;0,018236074270557;1,8;0,294906166219839;29,49
aBS - District 5 (Kanalen-Oost);Reynoutria japonica;2889173;5136;122;0,0237538940809969;2,4;0,327077747989276;32,71
aBS - District 5 (Kanalen-Oost);Reynoutria sachalinensis;2889088;129;4;0,0310077519379845;3,1;0,0107238605898123;1,07
aBS - District 5 (Kanalen-Oost);Reynoutria bohemica;4038485;140;6;0,0428571428571429;4,3;0,0160857908847185;1,61
aBS - District 5 (Kanalen-Oost);Rhus typhina;3190538;742;9;0,0121293800539084;1,2;0,0241286863270777;2,41
aBS - District 5 (Kanalen-Oost);Robinia pseudoacacia;5352251;4017;68;0,0169280557630072;1,7;0,18230563002681;18,23
aBS - District 5 (Kanalen-Oost);Rosa rugosa;3003979;1761;53;0,0300965360590574;3;0,142091152815013;14,21
aBS - District 5 (Kanalen-Oost);Rubus armeniacus;2996525;227;14;0,0616740088105727;6,2;0,0375335120643432;3,75
aBS - District 5 (Kanalen-Oost);Rudbeckia laciniata;3114229;72;2;0,0277777777777778;2,8;0,00536193029490617;0,54
aBS - District 5 (Kanalen-Oost);Solidago canadensis;5389029;948;16;0,0168776371308017;1,7;0,0428954423592493;4,29
aBS - District 5 (Kanalen-Oost);Solidago gigantea;5389017;3240;63;0,0194444444444444;1,9;0,168900804289544;16,89
aBS - District 5 (Kanalen-Oost);Spiraea alba;3026585;21;0;0;0;0;0
aBS - District 5 (Kanalen-Oost);Spiraea douglasii;3027159;265;1;0,00377358490566038;0,4;0,00268096514745308;0,27
aBS - District 5 (Kanalen-Oost);Spiraea salicifolia;3026454;9;0;0;0;0;0
aBS - District 5 (Kanalen-Oost);Spiraea tomentosa;3026819;21;0;0;0;0;0
aBS - District 5 (Kanalen-Oost);Spiraea billardii;7889822;23;2;0,0869565217391304;8,7;0,00536193029490617;0,54
aBS - District 1 (Gent);Acer negundo;3189866;555;40;0,0720720720720721;7,2;0,272108843537415;27,21
aBS - District 1 (Gent);Ailanthus altissima;3190653;633;61;0,0963665086887836;9,6;0,414965986394558;41,5
aBS - District 1 (Gent);Aponogeton distachyos;5328593;27;0;0;0;0;0
aBS - District 1 (Gent);Arundo donax;2703041;5;0;0;0;0;0
aBS - District 1 (Gent);Asclepias syriaca;3170247;30;0;0;0;0;0
aBS - District 1 (Gent);Azolla filiculoides;2650107;264;13;0,0492424242424242;4,9;0,0884353741496599;8,84
aBS - District 1 (Gent);Baccharis halimifolia;3129663;130;0;0;0;0;0
aBS - District 1 (Gent);Cabomba caroliniana;2882443;11;0;0;0;0;0
aBS - District 1 (Gent);Cotoneaster horizontalis;3025617;437;25;0,05720823798627;5,7;0,170068027210884;17,01
aBS - District 1 (Gent);Elodea densa;5329263;16;0;0;0;0;0
aBS - District 1 (Gent);Pontederia crassipes;2765942;18;0;0;0;0;0
aBS - District 1 (Gent);Elaeagnus angustifolia;3039269;179;5;0,0279329608938547;2,8;0,0340136054421769;3,4
aBS - District 1 (Gent);Elodea canadensis;2865448;64;1;0,015625;1,6;0,00680272108843537;0,68
aBS - District 1 (Gent);Elodea nuttallii;5329212;591;10;0,0169204737732657;1,7;0,0680272108843537;6,8
aBS - District 1 (Gent);Fallopia baldschuanica;5334351;356;17;0,047752808988764;4,8;0,115646258503401;11,56
aBS - District 1 (Gent);Fraxinus pennsylvanica;3172348;46;11;0,239130434782609;23,9;0,0748299319727891;7,48
aBS - District 1 (Gent);Helianthus tuberosus;3119175;300;13;0,0433333333333333;4,3;0,0884353741496599;8,84
aBS - District 1 (Gent);Helianthus laetiflorus;3119181;44;5;0,113636363636364;11,4;0,0340136054421769;3,4
aBS - District 1 (Gent);Heracleum mantegazzianum;3034825;2812;90;0,0320056899004267;3,2;0,612244897959184;61,22
aBS - District 1 (Gent);Hydrocotyle ranunculoides;7978544;537;27;0,0502793296089385;5;0,183673469387755;18,37
aBS - District 1 (Gent);Impatiens capensis;2891774;56;3;0,0535714285714286;5,4;0,0204081632653061;2,04
aBS - District 1 (Gent);Impatiens glandulifera;2891770;3707;63;0,0169948745616401;1,7;0,428571428571429;42,86
aBS - District 1 (Gent);Koenigia polystachya;8848208;42;3;0,0714285714285714;7,1;0,0204081632653061;2,04
aBS - District 1 (Gent);Laburnum anagyroides;5356345;198;21;0,106060606060606;10,6;0,142857142857143;14,29
aBS - District 1 (Gent);Lagarosiphon major;2865565;34;12;0,352941176470588;35,3;0,0816326530612245;8,16
aBS - District 1 (Gent);Lemna minuta;2867614;883;47;0,0532276330690827;5,3;0,319727891156463;31,97
aBS - District 1 (Gent);Lemna turionifera;2867631;103;8;0,0776699029126214;7,8;0,054421768707483;5,44
aBS - District 1 (Gent);Hydrocharis laevigata;11055820;2;0;0;0;0;0
aBS - District 1 (Gent);Ludwigia grandiflora;5421039;476;6;0,0126050420168067;1,3;0,0408163265306122;4,08
aBS - District 1 (Gent);Ludwigia peploides;5420991;18;4;0,222222222222222;22,2;0,0272108843537415;2,72
aBS - District 1 (Gent);Mahonia aquifolium;3033865;1917;70;0,0365153886280647;3,7;0,476190476190476;47,62
aBS - District 1 (Gent);Myriophyllum aquaticum;5361785;479;6;0,0125260960334029;1,3;0,0408163265306122;4,08
aBS - District 1 (Gent);Myriophyllum heterophyllum;5361762;67;1;0,0149253731343284;1,5;0,00680272108843537;0,68
aBS - District 1 (Gent);Myriophyllum rubricaule;11742641;16;1;0,0625;6,2;0,00680272108843537;0,68
aBS - District 1 (Gent);Parthenocissus inserta;3039203;423;29;0,0685579196217494;6,9;0,197278911564626;19,73
aBS - District 1 (Gent);Parthenocissus quinquefolia;3039194;156;12;0,0769230769230769;7,7;0,0816326530612245;8,16
aBS - District 1 (Gent);Parthenocissus tricuspidata;3039209;304;21;0,0690789473684211;6,9;0,142857142857143;14,29
aBS - District 1 (Gent);Pistia stratiotes;2870583;43;0;0;0;0;0
aBS - District 1 (Gent);Prunus laurocerasus;3021496;2255;56;0,0248337028824834;2,5;0,380952380952381;38,1
aBS - District 1 (Gent);Prunus serotina;3021850;6032;95;0,0157493368700265;1,6;0,646258503401361;64,63
aBS - District 1 (Gent);Reynoutria japonica;2889173;5136;114;0,022196261682243;2,2;0,775510204081633;77,55
aBS - District 1 (Gent);Reynoutria sachalinensis;2889088;129;10;0,0775193798449612;7,8;0,0680272108843537;6,8
aBS - District 1 (Gent);Reynoutria bohemica;4038485;140;14;0,1;10;0,0952380952380952;9,52
aBS - District 1 (Gent);Rhus typhina;3190538;742;34;0,045822102425876;4,6;0,231292517006803;23,13
aBS - District 1 (Gent);Robinia pseudoacacia;5352251;4017;91;0,0226537216828479;2,3;0,619047619047619;61,9
aBS - District 1 (Gent);Rosa rugosa;3003979;1761;66;0,0374787052810903;3,7;0,448979591836735;44,9
aBS - District 1 (Gent);Rubus armeniacus;2996525;227;29;0,127753303964758;12,8;0,197278911564626;19,73
aBS - District 1 (Gent);Rudbeckia laciniata;3114229;72;0;0;0;0;0
aBS - District 1 (Gent);Solidago canadensis;5389029;948;39;0,0411392405063291;4,1;0,26530612244898;26,53
aBS - District 1 (Gent);Solidago gigantea;5389017;3240;94;0,0290123456790123;2,9;0,639455782312925;63,95
aBS - District 1 (Gent);Spiraea alba;3026585;21;1;0,0476190476190476;4,8;0,00680272108843537;0,68
aBS - District 1 (Gent);Spiraea douglasii;3027159;265;7;0,0264150943396226;2,6;0,0476190476190476;4,76
aBS - District 1 (Gent);Spiraea salicifolia;3026454;9;0;0;0;0;0
aBS - District 1 (Gent);Spiraea tomentosa;3026819;21;0;0;0;0;0
aBS - District 1 (Gent);Spiraea billardii;7889822;23;3;0,130434782608696;13;0,0204081632653061;2,04
aZS - District 1 (Boven-Zeeschelde (west), Beneden-Durme);Acer negundo;3189866;555;40;0,0720720720720721;7,2;0,165289256198347;16,53
aZS - District 1 (Boven-Zeeschelde (west), Beneden-Durme);Ailanthus altissima;3190653;633;33;0,0521327014218009;5,2;0,136363636363636;13,64
aZS - District 1 (Boven-Zeeschelde (west), Beneden-Durme);Aponogeton distachyos;5328593;27;0;0;0;0;0
aZS - District 1 (Boven-Zeeschelde (west), Beneden-Durme);Arundo donax;2703041;5;0;0;0;0;0
aZS - District 1 (Boven-Zeeschelde (west), Beneden-Durme);Asclepias syriaca;3170247;30;0;0;0;0;0
aZS - District 1 (Boven-Zeeschelde (west), Beneden-Durme);Azolla filiculoides;2650107;264;14;0,053030303030303;5,3;0,0578512396694215;5,79
aZS - District 1 (Boven-Zeeschelde (west), Beneden-Durme);Baccharis halimifolia;3129663;130;0;0;0;0;0
aZS - District 1 (Boven-Zeeschelde (west), Beneden-Durme);Cabomba caroliniana;2882443;11;0;0;0;0;0
aZS - District 1 (Boven-Zeeschelde (west), Beneden-Durme);Cotoneaster horizontalis;3025617;437;11;0,0251716247139588;2,5;0,0454545454545455;4,55
aZS - District 1 (Boven-Zeeschelde (west), Beneden-Durme);Elodea densa;5329263;16;1;0,0625;6,2;0,00413223140495868;0,41
aZS - District 1 (Boven-Zeeschelde (west), Beneden-Durme);Pontederia crassipes;2765942;18;0;0;0;0;0
aZS - District 1 (Boven-Zeeschelde (west), Beneden-Durme);Elaeagnus angustifolia;3039269;179;3;0,0167597765363128;1,7;0,012396694214876;1,24
aZS - District 1 (Boven-Zeeschelde (west), Beneden-Durme);Elodea canadensis;2865448;64;1;0,015625;1,6;0,00413223140495868;0,41
aZS - District 1 (Boven-Zeeschelde (west), Beneden-Durme);Elodea nuttallii;5329212;591;12;0,0203045685279188;2;0,0495867768595041;4,96
aZS - District 1 (Boven-Zeeschelde (west), Beneden-Durme);Fallopia baldschuanica;5334351;356;11;0,0308988764044944;3,1;0,0454545454545455;4,55
aZS - District 1 (Boven-Zeeschelde (west), Beneden-Durme);Fraxinus pennsylvanica;3172348;46;5;0,108695652173913;10,9;0,0206611570247934;2,07
aZS - District 1 (Boven-Zeeschelde (west), Beneden-Durme);Helianthus tuberosus;3119175;300;10;0,0333333333333333;3,3;0,0413223140495868;4,13
aZS - District 1 (Boven-Zeeschelde (west), Beneden-Durme);Helianthus laetiflorus;3119181;44;2;0,0454545454545455;4,5;0,00826446280991736;0,83
aZS - District 1 (Boven-Zeeschelde (west), Beneden-Durme);Heracleum mantegazzianum;3034825;2812;71;0,02524893314367;2,5;0,293388429752066;29,34
aZS - District 1 (Boven-Zeeschelde (west), Beneden-Durme);Hydrocotyle ranunculoides;7978544;537;11;0,0204841713221601;2;0,0454545454545455;4,55
aZS - District 1 (Boven-Zeeschelde (west), Beneden-Durme);Impatiens capensis;2891774;56;1;0,0178571428571429;1,8;0,00413223140495868;0,41
aZS - District 1 (Boven-Zeeschelde (west), Beneden-Durme);Impatiens glandulifera;2891770;3707;185;0,0499055840302131;5;0,764462809917355;76,45
aZS - District 1 (Boven-Zeeschelde (west), Beneden-Durme);Koenigia polystachya;8848208;42;0;0;0;0;0
aZS - District 1 (Boven-Zeeschelde (west), Beneden-Durme);Laburnum anagyroides;5356345;198;9;0,0454545454545455;4,5;0,0371900826446281;3,72
aZS - District 1 (Boven-Zeeschelde (west), Beneden-Durme);Lagarosiphon major;2865565;34;1;0,0294117647058824;2,9;0,00413223140495868;0,41
aZS - District 1 (Boven-Zeeschelde (west), Beneden-Durme);Lemna minuta;2867614;883;42;0,0475651189127973;4,8;0,173553719008264;17,36
aZS - District 1 (Boven-Zeeschelde (west), Beneden-Durme);Lemna turionifera;2867631;103;4;0,0388349514563107;3,9;0,0165289256198347;1,65
aZS - District 1 (Boven-Zeeschelde (west), Beneden-Durme);Hydrocharis laevigata;11055820;2;0;0;0;0;0
aZS - District 1 (Boven-Zeeschelde (west), Beneden-Durme);Ludwigia grandiflora;5421039;476;29;0,0609243697478992;6,1;0,119834710743802;11,98
aZS - District 1 (Boven-Zeeschelde (west), Beneden-Durme);Ludwigia peploides;5420991;18;1;0,0555555555555556;5,6;0,00413223140495868;0,41
aZS - District 1 (Boven-Zeeschelde (west), Beneden-Durme);Mahonia aquifolium;3033865;1917;67;0,0349504434011476;3,5;0,276859504132231;27,69
aZS - District 1 (Boven-Zeeschelde (west), Beneden-Durme);Myriophyllum aquaticum;5361785;479;14;0,0292275574112735;2,9;0,0578512396694215;5,79
aZS - District 1 (Boven-Zeeschelde (west), Beneden-Durme);Myriophyllum heterophyllum;5361762;67;0;0;0;0;0
aZS - District 1 (Boven-Zeeschelde (west), Beneden-Durme);Myriophyllum rubricaule;11742641;16;0;0;0;0;0
aZS - District 1 (Boven-Zeeschelde (west), Beneden-Durme);Parthenocissus inserta;3039203;423;18;0,0425531914893617;4,3;0,0743801652892562;7,44
aZS - District 1 (Boven-Zeeschelde (west), Beneden-Durme);Parthenocissus quinquefolia;3039194;156;4;0,0256410256410256;2,6;0,0165289256198347;1,65
aZS - District 1 (Boven-Zeeschelde (west), Beneden-Durme);Parthenocissus tricuspidata;3039209;304;10;0,0328947368421053;3,3;0,0413223140495868;4,13
aZS - District 1 (Boven-Zeeschelde (west), Beneden-Durme);Pistia stratiotes;2870583;43;5;0,116279069767442;11,6;0,0206611570247934;2,07
aZS - District 1 (Boven-Zeeschelde (west), Beneden-Durme);Prunus laurocerasus;3021496;2255;68;0,0301552106430155;3;0,28099173553719;28,1
aZS - District 1 (Boven-Zeeschelde (west), Beneden-Durme);Prunus serotina;3021850;6032;135;0,0223806366047745;2,2;0,557851239669422;55,79
aZS - District 1 (Boven-Zeeschelde (west), Beneden-Durme);Reynoutria japonica;2889173;5136;174;0,0338785046728972;3,4;0,71900826446281;71,9
aZS - District 1 (Boven-Zeeschelde (west), Beneden-Durme);Reynoutria sachalinensis;2889088;129;4;0,0310077519379845;3,1;0,0165289256198347;1,65
aZS - District 1 (Boven-Zeeschelde (west), Beneden-Durme);Reynoutria bohemica;4038485;140;19;0,135714285714286;13,6;0,0785123966942149;7,85
aZS - District 1 (Boven-Zeeschelde (west), Beneden-Durme);Rhus typhina;3190538;742;30;0,0404312668463612;4;0,12396694214876;12,4
aZS - District 1 (Boven-Zeeschelde (west), Beneden-Durme);Robinia pseudoacacia;5352251;4017;98;0,0243963156584516;2,4;0,40495867768595;40,5
aZS - District 1 (Boven-Zeeschelde (west), Beneden-Durme);Rosa rugosa;3003979;1761;56;0,0318001135718342;3,2;0,231404958677686;23,14
aZS - District 1 (Boven-Zeeschelde (west), Beneden-Durme);Rubus armeniacus;2996525;227;27;0,118942731277533;11,9;0,111570247933884;11,16
aZS - District 1 (Boven-Zeeschelde (west), Beneden-Durme);Rudbeckia laciniata;3114229;72;1;0,0138888888888889;1,4;0,00413223140495868;0,41
aZS - District 1 (Boven-Zeeschelde (west), Beneden-Durme);Solidago canadensis;5389029;948;22;0,0232067510548523;2,3;0,0909090909090909;9,09
aZS - District 1 (Boven-Zeeschelde (west), Beneden-Durme);Solidago gigantea;5389017;3240;108;0,0333333333333333;3,3;0,446280991735537;44,63
aZS - District 1 (Boven-Zeeschelde (west), Beneden-Durme);Spiraea alba;3026585;21;0;0;0;0;0
aZS - District 1 (Boven-Zeeschelde (west), Beneden-Durme);Spiraea douglasii;3027159;265;5;0,0188679245283019;1,9;0,0206611570247934;2,07
aZS - District 1 (Boven-Zeeschelde (west), Beneden-Durme);Spiraea salicifolia;3026454;9;1;0,111111111111111;11,1;0,00413223140495868;0,41
aZS - District 1 (Boven-Zeeschelde (west), Beneden-Durme);Spiraea tomentosa;3026819;21;0;0;0;0;0
aZS - District 1 (Boven-Zeeschelde (west), Beneden-Durme);Spiraea billardii;7889822;23;3;0,130434782608696;13;0,012396694214876;1,24
aBS - District 4 (Dender, Moervaart);Acer negundo;3189866;555;11;0,0198198198198198;2;0,044;4,4
aBS - District 4 (Dender, Moervaart);Ailanthus altissima;3190653;633;29;0,0458135860979463;4,6;0,116;11,6
aBS - District 4 (Dender, Moervaart);Aponogeton distachyos;5328593;27;0;0;0;0;0
aBS - District 4 (Dender, Moervaart);Arundo donax;2703041;5;0;0;0;0;0
aBS - District 4 (Dender, Moervaart);Asclepias syriaca;3170247;30;0;0;0;0;0
aBS - District 4 (Dender, Moervaart);Azolla filiculoides;2650107;264;4;0,0151515151515152;1,5;0,016;1,6
aBS - District 4 (Dender, Moervaart);Baccharis halimifolia;3129663;130;3;0,0230769230769231;2,3;0,012;1,2
aBS - District 4 (Dender, Moervaart);Cabomba caroliniana;2882443;11;0;0;0;0;0
aBS - District 4 (Dender, Moervaart);Cotoneaster horizontalis;3025617;437;17;0,0389016018306636;3,9;0,068;6,8
aBS - District 4 (Dender, Moervaart);Elodea densa;5329263;16;2;0,125;12,5;0,008;0,8
aBS - District 4 (Dender, Moervaart);Pontederia crassipes;2765942;18;0;0;0;0;0
aBS - District 4 (Dender, Moervaart);Elaeagnus angustifolia;3039269;179;5;0,0279329608938547;2,8;0,02;2
aBS - District 4 (Dender, Moervaart);Elodea canadensis;2865448;64;0;0;0;0;0
aBS - District 4 (Dender, Moervaart);Elodea nuttallii;5329212;591;7;0,011844331641286;1,2;0,028;2,8
aBS - District 4 (Dender, Moervaart);Fallopia baldschuanica;5334351;356;9;0,0252808988764045;2,5;0,036;3,6
aBS - District 4 (Dender, Moervaart);Fraxinus pennsylvanica;3172348;46;0;0;0;0;0
aBS - District 4 (Dender, Moervaart);Helianthus tuberosus;3119175;300;8;0,0266666666666667;2,7;0,032;3,2
aBS - District 4 (Dender, Moervaart);Helianthus laetiflorus;3119181;44;1;0,0227272727272727;2,3;0,004;0,4
aBS - District 4 (Dender, Moervaart);Heracleum mantegazzianum;3034825;2812;78;0,0277382645803698;2,8;0,312;31,2
aBS - District 4 (Dender, Moervaart);Hydrocotyle ranunculoides;7978544;537;30;0,0558659217877095;5,6;0,12;12
aBS - District 4 (Dender, Moervaart);Impatiens capensis;2891774;56;0;0;0;0;0
aBS - District 4 (Dender, Moervaart);Impatiens glandulifera;2891770;3707;149;0,0401942271378473;4;0,596;59,6
aBS - District 4 (Dender, Moervaart);Koenigia polystachya;8848208;42;0;0;0;0;0
aBS - District 4 (Dender, Moervaart);Laburnum anagyroides;5356345;198;8;0,0404040404040404;4;0,032;3,2
aBS - District 4 (Dender, Moervaart);Lagarosiphon major;2865565;34;3;0,0882352941176471;8,8;0,012;1,2
aBS - District 4 (Dender, Moervaart);Lemna minuta;2867614;883;30;0,0339750849377123;3,4;0,12;12
aBS - District 4 (Dender, Moervaart);Lemna turionifera;2867631;103;2;0,0194174757281553;1,9;0,008;0,8
aBS - District 4 (Dender, Moervaart);Hydrocharis laevigata;11055820;2;0;0;0;0;0
aBS - District 4 (Dender, Moervaart);Ludwigia grandiflora;5421039;476;6;0,0126050420168067;1,3;0,024;2,4
aBS - District 4 (Dender, Moervaart);Ludwigia peploides;5420991;18;0;0;0;0;0
aBS - District 4 (Dender, Moervaart);Mahonia aquifolium;3033865;1917;53;0,0276473656755347;2,8;0,212;21,2
aBS - District 4 (Dender, Moervaart);Myriophyllum aquaticum;5361785;479;8;0,0167014613778706;1,7;0,032;3,2
aBS - District 4 (Dender, Moervaart);Myriophyllum heterophyllum;5361762;67;0;0;0;0;0
aBS - District 4 (Dender, Moervaart);Myriophyllum rubricaule;11742641;16;0;0;0;0;0
aBS - District 4 (Dender, Moervaart);Parthenocissus inserta;3039203;423;12;0,0283687943262411;2,8;0,048;4,8
aBS - District 4 (Dender, Moervaart);Parthenocissus quinquefolia;3039194;156;7;0,0448717948717949;4,5;0,028;2,8
aBS - District 4 (Dender, Moervaart);Parthenocissus tricuspidata;3039209;304;8;0,0263157894736842;2,6;0,032;3,2
aBS - District 4 (Dender, Moervaart);Pistia stratiotes;2870583;43;1;0,0232558139534884;2,3;0,004;0,4
aBS - District 4 (Dender, Moervaart);Prunus laurocerasus;3021496;2255;69;0,0305986696230599;3,1;0,276;27,6
aBS - District 4 (Dender, Moervaart);Prunus serotina;3021850;6032;93;0,0154177718832891;1,5;0,372;37,2
aBS - District 4 (Dender, Moervaart);Reynoutria japonica;2889173;5136;154;0,0299844236760125;3;0,616;61,6
aBS - District 4 (Dender, Moervaart);Reynoutria sachalinensis;2889088;129;0;0;0;0;0
aBS - District 4 (Dender, Moervaart);Reynoutria bohemica;4038485;140;2;0,0142857142857143;1,4;0,008;0,8
aBS - District 4 (Dender, Moervaart);Rhus typhina;3190538;742;21;0,0283018867924528;2,8;0,084;8,4
aBS - District 4 (Dender, Moervaart);Robinia pseudoacacia;5352251;4017;79;0,0196664177246702;2;0,316;31,6
aBS - District 4 (Dender, Moervaart);Rosa rugosa;3003979;1761;43;0,0244179443498013;2,4;0,172;17,2
aBS - District 4 (Dender, Moervaart);Rubus armeniacus;2996525;227;10;0,0440528634361234;4,4;0,04;4
aBS - District 4 (Dender, Moervaart);Rudbeckia laciniata;3114229;72;0;0;0;0;0
aBS - District 4 (Dender, Moervaart);Solidago canadensis;5389029;948;30;0,0316455696202532;3,2;0,12;12
aBS - District 4 (Dender, Moervaart);Solidago gigantea;5389017;3240;127;0,0391975308641975;3,9;0,508;50,8
aBS - District 4 (Dender, Moervaart);Spiraea alba;3026585;21;0;0;0;0;0
aBS - District 4 (Dender, Moervaart);Spiraea douglasii;3027159;265;5;0,0188679245283019;1,9;0,02;2
aBS - District 4 (Dender, Moervaart);Spiraea salicifolia;3026454;9;0;0;0;0;0
aBS - District 4 (Dender, Moervaart);Spiraea tomentosa;3026819;21;0;0;0;0;0
aBS - District 4 (Dender, Moervaart);Spiraea billardii;7889822;23;0;0;0;0;0
aZS - District 5 (Zeekanaal Brussel-Schelde, Kanaal naar Charleroi, Boven-Zenne);Acer negundo;3189866;555;14;0,0252252252252252;2,5;0,0843373493975904;8,43
aZS - District 5 (Zeekanaal Brussel-Schelde, Kanaal naar Charleroi, Boven-Zenne);Ailanthus altissima;3190653;633;21;0,033175355450237;3,3;0,126506024096386;12,65
aZS - District 5 (Zeekanaal Brussel-Schelde, Kanaal naar Charleroi, Boven-Zenne);Aponogeton distachyos;5328593;27;0;0;0;0;0
aZS - District 5 (Zeekanaal Brussel-Schelde, Kanaal naar Charleroi, Boven-Zenne);Arundo donax;2703041;5;0;0;0;0;0
aZS - District 5 (Zeekanaal Brussel-Schelde, Kanaal naar Charleroi, Boven-Zenne);Asclepias syriaca;3170247;30;0;0;0;0;0
aZS - District 5 (Zeekanaal Brussel-Schelde, Kanaal naar Charleroi, Boven-Zenne);Azolla filiculoides;2650107;264;6;0,0227272727272727;2,3;0,036144578313253;3,61
aZS - District 5 (Zeekanaal Brussel-Schelde, Kanaal naar Charleroi, Boven-Zenne);Baccharis halimifolia;3129663;130;6;0,0461538461538462;4,6;0,036144578313253;3,61
aZS - District 5 (Zeekanaal Brussel-Schelde, Kanaal naar Charleroi, Boven-Zenne);Cabomba caroliniana;2882443;11;0;0;0;0;0
aZS - District 5 (Zeekanaal Brussel-Schelde, Kanaal naar Charleroi, Boven-Zenne);Cotoneaster horizontalis;3025617;437;11;0,0251716247139588;2,5;0,0662650602409639;6,63
aZS - District 5 (Zeekanaal Brussel-Schelde, Kanaal naar Charleroi, Boven-Zenne);Elodea densa;5329263;16;0;0;0;0;0
aZS - District 5 (Zeekanaal Brussel-Schelde, Kanaal naar Charleroi, Boven-Zenne);Pontederia crassipes;2765942;18;0;0;0;0;0
aZS - District 5 (Zeekanaal Brussel-Schelde, Kanaal naar Charleroi, Boven-Zenne);Elaeagnus angustifolia;3039269;179;2;0,0111731843575419;1,1;0,0120481927710843;1,2
aZS - District 5 (Zeekanaal Brussel-Schelde, Kanaal naar Charleroi, Boven-Zenne);Elodea canadensis;2865448;64;0;0;0;0;0
aZS - District 5 (Zeekanaal Brussel-Schelde, Kanaal naar Charleroi, Boven-Zenne);Elodea nuttallii;5329212;591;4;0,00676818950930626;0,7;0,0240963855421687;2,41
aZS - District 5 (Zeekanaal Brussel-Schelde, Kanaal naar Charleroi, Boven-Zenne);Fallopia baldschuanica;5334351;356;1;0,00280898876404494;0,3;0,00602409638554217;0,6
aZS - District 5 (Zeekanaal Brussel-Schelde, Kanaal naar Charleroi, Boven-Zenne);Fraxinus pennsylvanica;3172348;46;2;0,0434782608695652;4,3;0,0120481927710843;1,2
aZS - District 5 (Zeekanaal Brussel-Schelde, Kanaal naar Charleroi, Boven-Zenne);Helianthus tuberosus;3119175;300;7;0,0233333333333333;2,3;0,0421686746987952;4,22
aZS - District 5 (Zeekanaal Brussel-Schelde, Kanaal naar Charleroi, Boven-Zenne);Helianthus laetiflorus;3119181;44;0;0;0;0;0
aZS - District 5 (Zeekanaal Brussel-Schelde, Kanaal naar Charleroi, Boven-Zenne);Heracleum mantegazzianum;3034825;2812;48;0,0170697012802276;1,7;0,289156626506024;28,92
aZS - District 5 (Zeekanaal Brussel-Schelde, Kanaal naar Charleroi, Boven-Zenne);Hydrocotyle ranunculoides;7978544;537;10;0,0186219739292365;1,9;0,0602409638554217;6,02
aZS - District 5 (Zeekanaal Brussel-Schelde, Kanaal naar Charleroi, Boven-Zenne);Impatiens capensis;2891774;56;7;0,125;12,5;0,0421686746987952;4,22
aZS - District 5 (Zeekanaal Brussel-Schelde, Kanaal naar Charleroi, Boven-Zenne);Impatiens glandulifera;2891770;3707;94;0,0253574318856218;2,5;0,566265060240964;56,63
aZS - District 5 (Zeekanaal Brussel-Schelde, Kanaal naar Charleroi, Boven-Zenne);Koenigia polystachya;8848208;42;0;0;0;0;0
aZS - District 5 (Zeekanaal Brussel-Schelde, Kanaal naar Charleroi, Boven-Zenne);Laburnum anagyroides;5356345;198;2;0,0101010101010101;1;0,0120481927710843;1,2
aZS - District 5 (Zeekanaal Brussel-Schelde, Kanaal naar Charleroi, Boven-Zenne);Lagarosiphon major;2865565;34;0;0;0;0;0
aZS - District 5 (Zeekanaal Brussel-Schelde, Kanaal naar Charleroi, Boven-Zenne);Lemna minuta;2867614;883;13;0,014722536806342;1,5;0,0783132530120482;7,83
aZS - District 5 (Zeekanaal Brussel-Schelde, Kanaal naar Charleroi, Boven-Zenne);Lemna turionifera;2867631;103;0;0;0;0;0
aZS - District 5 (Zeekanaal Brussel-Schelde, Kanaal naar Charleroi, Boven-Zenne);Hydrocharis laevigata;11055820;2;0;0;0;0;0
aZS - District 5 (Zeekanaal Brussel-Schelde, Kanaal naar Charleroi, Boven-Zenne);Ludwigia grandiflora;5421039;476;8;0,0168067226890756;1,7;0,0481927710843374;4,82
aZS - District 5 (Zeekanaal Brussel-Schelde, Kanaal naar Charleroi, Boven-Zenne);Ludwigia peploides;5420991;18;0;0;0;0;0
aZS - District 5 (Zeekanaal Brussel-Schelde, Kanaal naar Charleroi, Boven-Zenne);Mahonia aquifolium;3033865;1917;37;0,019300991131977;1,9;0,22289156626506;22,29
aZS - District 5 (Zeekanaal Brussel-Schelde, Kanaal naar Charleroi, Boven-Zenne);Myriophyllum aquaticum;5361785;479;5;0,0104384133611691;1;0,0301204819277108;3,01
aZS - District 5 (Zeekanaal Brussel-Schelde, Kanaal naar Charleroi, Boven-Zenne);Myriophyllum heterophyllum;5361762;67;0;0;0;0;0
